gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
Hspa4,93.16740295530724,144.88267104327838,152.69530355596032,198.01845839752465,162.3019755767083,161.85530570760938,125.34809350764168,177.18602842757116,169.2441864922834,153.3306860082026,218.82146445821635,97.56783274234508,145.42364254857463,161.62932024059447,171.17802635959836,173.28677207497995
Hspa4l,16.453365950375336,27.86320023573669,21.891500124966736,37.90643098688232,51.83496638331245,47.82337990429221,53.79020603016525,47.60536921415683,45.6796673536555,35.34309339202465,66.23593342271305,21.12713541203278,23.415829740772747,75.62473024526675,74.3535171740631,52.31594629497749
Hyou1,50.68404034027795,52.23349835819635,44.739773327162325,53.99353331579094,55.893552246277,48.02701398680393,62.92878469496032,80.57683968863248,65.24844693685121,58.10982897189921,79.18125381961997,34.39473720797711,51.67154425896373,82.57181601450388,69.35554964512839,58.71325752918352
Igsf3,64.90005973100347,54.76716501486457,40.530924221929645,73.85175964439165,67.48231662870118,91.48902107383896,72.11332998571838,78.49314675621764,71.86816496347107,83.31095304752724,77.01745233711176,68.86354673320253,54.50369042234803,72.45447185504881,79.20441103746711,68.18786760820974
Ilrun,108.12380218042756,85.63777937767608,107.5661241529918,167.38710011456868,128.52423935424412,127.65265803339832,146.07204522680365,126.12836759505946,137.8043041838619,164.54439025893754,133.3621454394112,102.9553621124482,109.26870995510396,135.07861224958333,132.37141010956495,132.54454504517213
Impg2,2.1345367399631727,1.490210221763116,1.323595309753277,0.8879185959618855,1.6331678659967932,1.0382252204562918,0.7222179426987972,0.6970241848998577,0.7961100705402129,0.638863978746372,1.1081515875162882,1.496884439864722,2.044854699517504,1.1904313648356597,0.8201527980925966,0.8822195793961756
Ints3,20.72734134642604,36.27932349254026,28.78832691097994,44.88962818225509,39.05302477964335,32.52600560543273,37.1447214732848,50.64267912863645,38.13528802509506,35.127514661112826,54.23532216847877,28.73761903061725,28.27425918385039,44.18060285534298,46.3735262158639,32.565723625368925
Irf2bpl,18.07940511338013,33.828793374451934,44.9612460886077,51.20806841630591,50.57013543694007,59.12684038023392,53.01548582417092,54.43476058826,43.16506320276507,38.135239816442414,74.80483309657014,26.02954674017136,41.32003591108299,65.12657211889226,69.98925949087018,48.15628243676604
Josd2,11.537298996404214,25.21941126477878,24.153614174255956,25.29873025730259,28.674200759280907,28.572535667757524,33.992745677172515,36.80286207790815,30.967027494163904,22.89145538398515,34.83875995658744,18.89411350437304,29.547863472843684,56.1939560716826,42.0530885995888,32.81298273319062
Jrk,1.663717088023697,2.656560880837809,2.5732564935486923,2.515072337442722,3.2212629227729628,1.975113964253675,3.632460253995722,4.206871493345265,3.6493272289227834,2.6108527645098456,5.047814095149204,1.4214703671834887,2.221169826543639,3.982229105786146,3.519007813715536,3.283465358635209
