gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
Mast2,-0.25986012925262203,1.5471534434173217,-0.49211369682133743,1.036223838187037,0.04201284858908618,2.0669954027434594,1.7236698910197932,2.570804871960853,2.372632199504985,0.8892432392069516,3.3751962782980027,0.3025736483968823,-1.097753265740244,3.144280133697426,2.0627377184695823,-0.046675426811280625
Mavs,-0.7928223549871858,1.2130498525506264,0.8892913227393354,3.720198061211863,2.3157925943175446,2.984278116591254,7.211974125047211,3.268125802925198,5.456055236762943,1.3044212791297622,2.7307274534845143,-1.0095015288773788,-0.30001729142540073,2.476993877321779,1.2054934725190798,1.9134862065444846
Med11,1.0472679164026324,0.39421466592544985,0.2536465839474508,-1.033268505760703,-0.9515612528549147,-1.813407209118481,-1.1082974095132205,-1.9905650155333663,-0.3662021266650608,-0.9877852500053169,-2.5825424320937476,-1.637107702199598,-0.05802146407594054,-3.178392926738985,-2.306429750678131,-1.6972042520849968
Med16,-1.577558894164536,0.1327297510790859,0.8328335955373823,1.357347713445695,0.6779031376844116,0.39275939718670033,0.923948889120395,2.3146026128076245,1.6359167791448375,1.4793743088503326,2.4176300525862273,-0.24754069627831507,0.8595362438263863,2.0307938531372502,3.6838772318173176,1.6878302516969639
Mef2d,-0.6264288650326149,1.4551825471896487,-0.39380900767709154,3.0755439154061155,2.365991339771554,2.9281230750739993,3.5651335760498486,6.074943384841111,1.855118565858126,1.6504814391728866,5.9045960422433525,0.570041682302458,-1.0049863567824011,8.361858005208788,7.177245249133663,4.504269225295662
Mettl14,-1.6979212776328818,0.701821015098618,0.32696329740065916,2.432049480090854,3.3426479941256155,1.5046054219358755,1.1861497648601802,4.059512272817328,2.1791800916866597,3.8736036614406357,4.797048494419819,-0.04866347123288249,0.7178004363664888,6.72423915948211,3.5206042023880424,1.83982680071002
Mfap1a,-0.7108026483962663,0.9372494241809735,1.2376044209625665,5.195362947760736,2.749327456026087,3.708194480962304,2.2333751733413516,4.067198444607017,2.309424960593008,2.3047686474946434,5.139034257970071,-0.8124477836542835,-0.6516034130929954,4.843655777028192,4.501862140192124,2.6394287884714367
Mfsd12,1.3144131560192276,-0.9735390760263668,-0.2967332574963058,3.8604728029176334,2.459147792724446,3.027701491151195,4.753241884503274,2.80360562054335,1.6402329898083663,4.761215788035903,2.8034853869334677,0.7639050624541799,-0.80804588495073,2.678014868461981,1.729531474290019,1.1213397002734928
Mid1,-1.5734170505871594,0.4045774898104801,-0.011366560184876544,1.298599151380698,15.20052470645164,4.453333431710202,5.8405735032124335,12.071597881272323,1.9933391723227176,5.391076585069064,10.812555475560796,0.013863788566651615,1.1663423323949098,2.633538726089908,7.977338451962588,6.4673631223013635
Mis12,-0.3849584760853434,0.1903721585133186,0.6463175711572839,4.240152976438051,0.9039958070116205,0.9859238597238955,1.023989321809828,4.135109457950091,0.9728672471931565,-0.1907963123875436,7.452168371332988,-1.5095728456384085,1.057841592053147,5.509012083309491,3.9739836073935724,1.9331916900750115
Mmel1,1.2779363972472222,-0.6450943218371691,0.049225614338015956,4.108556712793158,2.0219168104259904,-0.16691338707112496,0.35758972289178154,3.3428561120622873,3.3922218771632124,-0.017279207984513975,1.0728581242472603,-1.2672359158925957,0.5851682261445262,3.990010627587696,2.5881711861668872,2.5052199529293997
Mmgt2,-0.17573212509988886,0.39405543610573646,1.2405419382008227,2.7970746864167166,0.6483312742568393,2.6615348658750646,2.026488749572873,3.0814841073052457,0.8527723015272088,0.5027126534087288,2.279201205712144,-1.5074912102435556,0.04862596103689186,3.577341684470387,2.471543964902099,2.058585690872699
Moap1,-1.7401462409934314,0.6146633454368633,0.5546480861017221,1.3945302531314845,0.6168486834566174,2.6495341543302358,0.9844747288135782,3.3856188894529393,1.2684970754742093,0.7823024731221394,3.7064838023757796,0.5339323363450366,0.03690247310981183,4.676210771467288,1.8145911847367018,0.8563920243982652
Mob2,-1.6525175610887486,-0.12052439600459192,0.5505914845102693,2.7794945151582664,2.2864369709772063,2.5872785059713217,2.8313194046903427,3.8777340501063167,2.5645929956128324,2.4709867217079324,7.5129827150063,0.29160357050015867,0.9308469020829145,12.722992187106582,4.891057763471644,3.514752165143905
Morf4l1-ps1,-0.6704294230989684,-0.6704294230989684,0.44487104559019414,7.271210499385108,-0.6704294230989684,7.615428137487489,1.5355608547179562,14.117580139127982,3.5297014889703537,4.041869288351797,26.458505606408902,-0.6704294230989684,1.5664172237067113,24.455502372158122,18.265207726263878,10.084739198104389
Mrpl49,-1.7374816283175631,0.11112173346543343,0.47788601810735953,6.718116732915718,1.4279799590209716,3.7941794729768548,0.7585460034334047,1.3665689094842042,1.7229125959073994,0.9498164298751656,3.723861548038448,0.7754064968616087,0.3730673798831616,4.3484992321529115,3.0243540245994,2.6387628972614747
Mrps23,-1.5441416495808946,0.5883217247024329,0.9873989973917876,2.3586428342028007,0.6012959006177423,1.6135403504179826,1.3509763383602797,1.146805605766706,1.9181160835059308,1.0670879479933035,1.6669636498400957,-0.3992270900460908,0.36764801753276494,2.23310557774498,1.9456056044482337,0.7698849529604217
Mtor,-0.6225172335112269,1.5496739894623648,-0.8236597165288542,2.678962439448227,-0.4238050603510067,1.831996967119843,1.8071199415629253,3.566101215828222,2.2699674119020674,0.2448151233883374,4.179772333400474,0.461677070393376,-0.5651741098156611,5.151358733024972,3.470228202797525,0.8069929484273634
Mtrfr,-1.6910833468838364,0.5471641259675146,0.49053157538016856,2.630175909448072,3.5072330622381114,1.6724079286608546,1.6535205901842547,1.2283603942148575,1.6828163087585546,1.135789793389209,0.7571782914194884,-0.11306156323178806,0.7664492087679403,1.8333612392597276,1.6879849493647132,1.2171704350664017
Myh9,0.9881835230625615,-0.1864108510715477,-0.620179936844223,4.056193808818267,3.2616309441221585,3.6654823070807963,4.438891630161739,6.041471821651261,5.73924641052232,1.7403362199529244,8.193515813678543,1.0466642261522274,-1.2282569612990188,8.921600529180498,7.679414439293096,1.8138347454321473
Myo10,-1.5311743504110533,0.9647787340323717,-0.09015669886847891,1.373841568892646,4.794847452322782,3.0352956246164404,0.8656310104518304,9.033874287220636,2.3476568411259113,0.7437875232321627,3.5812553731776573,0.8288000837865148,-0.17224776853935453,1.7091194502500908,3.941743258859023,0.9617806099618944
N4bp1,-0.8347338993785304,1.619211080319146,0.2767601160296379,5.191097045593969,2.799602375834564,1.0152566641749459,4.0262134673782635,2.8291698623568617,3.151436775703322,2.421715366740085,3.6743376311146214,-0.386281659922054,-0.6749556370482004,1.3792413013767861,1.3503576090175622,0.6085231974331329
Nabp2,-0.09394068476858758,-0.8560604610204244,0.9366685372773959,0.7432587340873752,0.7507835534635069,2.4075460135153537,2.7407338728018233,0.8485715691294289,3.584755281824536,1.313155737569206,2.180870705627466,-1.0844108714912757,1.0977434800028933,4.097914359784267,1.7503978939816727,1.0760848529140612
Nacc1,0.6764218513133305,-1.6841966497245944,0.8295933284314088,5.988502731292928,1.099625798515444,1.1397269298006427,7.897451974286229,4.783190519808041,5.146152485019375,3.63829510809657,8.347283884716006,0.11938690159813044,0.058794568381728446,11.153966267471676,8.503051307665507,7.874412666893174
Nap1l4,-1.0863687461759726,1.2271486875800548,-0.6487691059069968,1.8039444801137434,0.7693052837849801,4.2920058915031,1.2265663820582096,5.2257892117217715,5.347645247387169,0.3071318903835768,10.206071007954305,0.8720484623853197,-0.3640592978824054,8.903575587374498,11.453012233679837,6.800202588642955
