gene_name,p-value_Neo_IP,fold_change_Neo_IP,p-value_Van_IP,fold_change_Van_IP
1700018M17Rik,0.34958111920064616,-0.7110993306411112,0.13944704033532912,-1.1030832821796415
1700019D03Rik,0.5429014398508882,0.06164393049312698,0.3144571575109102,-0.22289255604861025
1700020L13Rik,0.2727707643774527,-0.4634570530009559,0.9869353934832032,0.24513779933820576
1700020L24Rik,0.549597911587883,0.6927756484993131,0.09074389029062697,1.0801533582841545
1700020N01Rik,0.709469861932422,-0.1107260293664105,0.8252299582806818,0.19431965193290127
1700022I11Rik,0.9253184974974635,0.7389751852857983,0.7077821807367941,0.8297099908765545
1700024J04Rik,0.03895964857490403,3.265023119339703,0.3915264351866199,-0.5582001780898083
1700025G04Rik,0.2498599110348509,0.5046304663771916,0.6327448361332315,0.008048285379848625
1700028B04Rik,0.45454400392175853,0.8564084556753603,0.9834801426654698,-0.08020983548352979
1700028J19Rik,0.6318527725002914,0.15953249776073025,0.6166030768145118,0.11614313463906087
1700028K03Rik,0.9587680002028776,-0.16665469568149724,0.31323521229746776,0.3796662441582117
1700029F12Rik,0.24726960854707553,inf,0.07054726837748712,inf
1700029H14Rik,0.9770388781163336,-1.6619666360120313,0.4222209377827387,0.017506780170595714
1700029J07Rik,0.24379647525355275,-0.3687441447898232,0.6563562330443666,0.05496206510753426
1700030C10Rik,0.31441075636645804,0.3542888913126033,0.4943834300295117,-inf
1700030J22Rik,0.04981667334095679,0.8192768907600226,0.30892936666922405,0.3276047300324938
1700030K09Rik,0.8667929965506981,-0.0949069179825901,0.771953315654847,0.2325529593831809
1700037C18Rik,0.10647569978501516,-0.1833429014574808,0.05987831182960028,-0.40611757119510633
1700037H04Rik,0.09057136948720264,0.4528571266843357,0.008871789310367924,0.87529198806938
1700056E22Rik,0.912329095569238,-0.08477264847596892,0.9494238403194561,-0.570832322954248
1700057G04Rik,0.9041514159385168,-0.11347515614750098,0.9358245489539507,-0.33586881442723354
1700063K16Rik,0.4496340310423256,0.9283343211055212,0.17342369186176151,-inf
1700064H15Rik,0.5389163875657015,-1.0035726784981644,0.53571079314199,-inf
1700066M21Rik,0.8658608889618407,-0.07591389846767446,0.46785360374835383,-0.18220006956033216
1700067K01Rik,0.3592187062090739,-0.4636753006163285,0.14975085875877372,-0.4053186651532567
1700073E17Rik,0.5224567142536536,0.5315189109067823,0.4496388965670848,0.7530957280371939
1700084J12Rik,0.47005033488283066,0.8495426816191091,0.06678488020218022,1.386779817233652
1700086L19Rik,0.517605616073558,-0.3382176896941203,0.6992282744135643,0.0909103944112321
1700088E04Rik,0.26917459597126486,0.16361147714028704,0.0913835779230728,0.4138251534594592
1700093K21Rik,0.45755271892097393,0.0654305302350293,0.6128721602882672,0.7129445612491051
1700102P08Rik,0.8350491515632736,-0.08624732149809895,0.5313842328063497,-0.2862027104580499
1700109H08Rik,0.5837476750448213,-0.3271792542497355,0.7383779967516162,0.43502627943044636
1700123O20Rik,0.7713553092588488,-0.010439649564644722,0.19916249077786854,-0.11942433553720246
1700128F08Rik,0.23185359352722465,-0.8282848486634141,0.27143137499103814,-1.0412294033956542
1810009A15Rik,0.21221881637178208,-0.255263047518591,0.17162288897691472,-0.46092056153073935
1810010H24Rik,0.006040008984302982,-0.3959520844396896,0.030306073601859943,-0.203121835985335
1810014B01Rik,0.42755650836649406,-0.4306501911791928,0.6553619580418011,-0.10162789563897523
1810024B03Rik,0.2500238519583375,0.27535187116261955,0.6786933325021303,0.40184140053252887
1810030O07Rik,0.78515848359817,-0.19644720379335673,0.5520645290007969,-0.3014545810451852
1810037I17Rik,0.9449193590652041,0.08942446512716545,0.3797160280358022,-0.19077430838804918
1810049J17Rik,0.03072043461648792,1.6343273658283166,0.2495043848063223,1.103173425363231
1810055G02Rik,0.45007840751151884,-0.21807988304326148,0.49789311891298993,1.0076718405172647
1810062G17Rik,0.7010143556597603,0.04602798914130688,0.4687194454311765,-0.7201569317188471
1810065E05Rik,0.9674736599122717,-0.5879752833816654,0.6863085045154717,1.2322787160270556
2010003K11Rik,0.8582885936556581,0.4827969383725358,0.06123074627193648,-1.338800610452215
2010010A06Rik,0.9539894131004734,0.48611686497272205,0.27320154241705324,-1.4196103988584026
2010106E10Rik,0.32788223565346264,0.8331703159834877,0.3173782396673026,-6.244047451982127
2010109A12Rik,0.9794430751898139,-0.10312370030994418,0.5486763809559927,-0.7519280688857389
2010315B03Rik,0.4271935413157024,-0.1546876768212534,0.022420549101126046,-0.6977226877794394
2200002D01Rik,0.19754956615610184,-0.18029284072772767,0.1374678546070124,-1.316466028456068
2200002J24Rik,0.9808648228825166,0.5676151034513887,0.5901725614251248,0.10577271149740866
2210016F16Rik,0.3813817123073815,-0.12306919251466902,0.10047355426294802,-1.0734521199311968
2210016L21Rik,0.05780281199329525,0.43396795426442436,0.007839429090295788,0.6448033026945279
2210017I01Rik,0.10599156474317217,inf,0.037779057734720664,inf
2210408I21Rik,0.4887147234807159,0.424941394833324,0.11770202536236353,1.1196420224075065
2210418O10Rik,0.22128964401087217,0.03286391286176358,0.3125327548732212,0.05763628630479737
2300009A05Rik,0.4853213548939861,-0.39122176449333856,0.2814055759034919,-1.0094355935865311
2310009B15Rik,0.2692223944750004,-0.2851870797439196,0.11937903360971086,-1.0735501664830942
2310011J03Rik,0.009964320539544241,0.4693869629607905,0.5583721726733512,-0.052335593851620905
2310022A10Rik,0.0901391591629262,0.3992960927663328,0.03220848104009363,0.8847966239206028
2310022B05Rik,0.12539342555124153,0.33827110003568817,0.006912507576254943,1.2731285584301786
2310030G06Rik,0.7529213358517343,-0.062468315566595045,0.016567677140631603,-0.7281356169258513
2310033P09Rik,0.48794692888924074,-0.017780874879884785,0.8563174879479427,0.19114480891360353
2310034G01Rik,0.8138640541597698,-0.2168263279798199,0.15849767793443173,-1.4099393196461387
2310039H08Rik,0.5934701118184892,-0.11364555273675317,0.663981345712167,-0.3007608554215742
2310040G07Rik,0.8222876648712867,inf,0.04564735000286671,inf
2310057M21Rik,0.011167406033527004,0.48470267467811595,0.002766826470863156,1.4549315365290503
2310061I04Rik,0.679029545027847,-0.03840688344921806,0.30895924449641027,-1.1072039567765115
2310079G19Rik,0.16865721299706754,1.5555627744900393,0.09855317069084296,-6.400235145296305
2410002F23Rik,0.6252390583218432,-0.10353826682601379,0.25954220518834015,-0.2876181168566871
2410004B18Rik,0.19597919084662885,-0.042979986401309594,0.018973170477638256,-0.8108385531453283
2410004P03Rik,0.25974975949437573,0.09825579979808684,0.13496665967915242,0.15064691212709255
2410039M03Rik,0.525286626638582,0.034867174539434484,0.8734135666976337,0.06062882656874417
2510002D24Rik,0.6842335177419555,-0.06126696154023274,0.8520519026173687,-0.0551298431449571
2510009E07Rik,0.6728947009086206,0.041513051905537314,0.18339980036120146,0.31883666944832856
2510039O18Rik,0.06588653565809884,0.38205875856719984,0.5403651892438177,-0.32671597302220223
2610005L07Rik,0.7540042124519358,0.09329103563332031,0.04324016599008679,1.2635538248416045
2610008E11Rik,0.15349947339231365,-0.3273750742290982,0.06622872743650124,0.3152915380401934
2610021A01Rik,0.19293721921982587,-0.11235352707247248,0.970920509222885,-0.03956085966165011
2610044O15Rik8,0.7305031239529183,-0.1893172753327919,0.7048816837345686,0.07302333921568498
2610318N02Rik,0.4264849286968344,-0.1433247367214794,0.07512099425019195,-0.4045619440886164
2610528J11Rik,0.8036954845127652,0.024499205978277466,0.010183217039814544,-1.9419192861994021
2700049A03Rik,0.4123175813268216,0.3349511484756223,0.8305630473032709,0.23863497112408774
2700062C07Rik,0.2299878084664103,0.20360510244283753,0.23359978767872752,0.2908548249633979
2700097O09Rik,0.2972886343849897,0.0452116531227584,0.6031970871573121,0.08575839363226076
2700099C18Rik,0.4581263560196658,-0.6785267147913576,0.03088378961892659,-1.2925926299176562
2810004N23Rik,0.11333765355496787,0.01378733459881696,0.008981864134789595,0.452991125285124
2810021J22Rik,0.25807498597535183,0.2825385265841917,0.2781638773165721,0.34748300759709166
2810025M15Rik,0.2683760236859523,-0.47951264748382133,0.4212065290060988,-0.3796688028108478
2810039B14Rik,0.2876271421688243,0.16799598251943734,0.18493757354199775,0.2056226634747634
2810408A11Rik,0.08779080730346567,-0.6216633208901841,0.3233149615247557,-1.212095103556503
2810459M11Rik,0.21213197745501078,0.1891517104669281,0.4901966942143795,-1.464077691015809
2900026A02Rik,0.8517197742371897,0.08768497560049951,0.2794444754580811,-1.0469819884577083
3000002C10Rik,0.9379365881733519,-0.17708530936420055,0.7121864532177202,-0.20920875182137946
3110009E18Rik,0.5538903448649997,-0.22968421115757892,0.6828926567055134,-0.2686197113408834
3110040N11Rik,0.5800013942037616,0.18359876476505113,0.9830104148194588,-0.15603956818215986
3110053B16Rik,0.07690757625116874,0.7347204663793927,0.7306809124373979,-0.031436789604647956
3110067C02Rik,0.8239702608620675,0.48245904701854553,0.2783559723238658,-0.1976396747835495
3110082I17Rik,0.9607747801924857,-0.13096074820385575,0.16925080169157253,0.3523157528667287
3300002I08Rik,0.6894073899622942,-0.017571035147833376,0.22246953065104963,0.7632834767981437
3425401B19Rik,0.6504269046296838,-0.2183253934924362,0.7319537607934088,0.8246252288566732
3830403N18Rik,0.42932056495142035,0.48717675697630775,0.2525650394597678,1.777141956692446
3830406C13Rik,0.569048584516268,-0.07683837800868056,0.7590007600235524,-0.4385351039367948
4632415L05Rik,0.11503666349132212,0.40302920388411156,0.3949332195648503,0.26085015261245853
4833420G17Rik,0.11393270781697334,-0.2521497956297678,0.036395012380262805,-0.418389909361708
4833439L19Rik,0.049924333573388255,0.30259380934501623,0.08906705677096816,0.14217963029423225
4921507P07Rik,0.321169936227136,-0.41895725329232714,0.9157674375548146,-0.13875616137601077
4921524J17Rik,0.25422955731369784,0.07909551221962363,0.04957606425240824,0.6646749651570205
4921536K21Rik,0.2588792154631819,0.38001426347988365,0.7104251008320013,-0.12086227869191861
4930430F08Rik,0.1033455822855768,0.33899575620199596,0.017190289416937482,1.3852232371337831
4930431P19Rik,0.25000158932068633,0.410230661658344,0.8464164492239145,0.11290245712899863
4930432E11Rik,0.493725307108421,1.2552556615201986,0.18573568364409318,1.7702978600478776
4930438A08Rik,0.11176598996839696,-1.5412411673762685,0.021118483277858657,-2.9433175807273253
4930444P10Rik,0.7185769874064638,1.3079480530543133,0.2441981040553126,2.465907632138379
4930447C04Rik,0.9692811447672685,-0.3225400392394363,0.09030877988806134,0.6190711589426844
4930453N24Rik,0.3046839880580303,0.18542663147457497,0.8642922744409431,-0.10783346028732618
4930469K13Rik,0.6458117729472581,-0.8243655713057126,0.02939208358795197,2.753654249253261
4930474N05Rik,0.5921288703246315,0.2607723028079046,0.25595595276174604,-0.4524905076704958
4930503L19Rik,0.17187262168548015,-0.5390664358751421,0.6689499489260021,0.4530736813287392
4930512M02Rik,0.11238169638996966,-0.7960206115690852,0.30778880967493094,-0.793500465566466
4930519F09Rik,0.6040756874388202,-0.2857326194385675,0.33085242832834777,0.6900585264262711
4930519G04Rik,0.5246423821237971,-0.020008592735788224,0.8625329549296795,0.18568366878353892
4930522L14Rik,0.12734088166879484,-0.4094792680168572,0.07180076914557491,-0.5849438673955178
4930523C07Rik,0.25563299991997823,0.8336825842327822,0.05071902838433746,1.4133378036006516
4930526A20Rik,0.276804157884974,0.7944056769371659,0.14384924795461088,1.7753513499520563
4930529C04Rik,0.17551684721013214,-1.6542104838852039,0.15665095776254415,1.4283801326621623
4930550C14Rik,0.9976357158294834,-0.21560147117516115,0.607048361219904,0.3433807221108764
4930556J24Rik,0.5858242923434288,0.33055659071895627,0.21679584663165982,-0.9469927453220165
4930562C15Rik,0.35807124325311845,0.06897915036954283,0.02992298250716582,0.5722326505111803
4930563E22Rik,0.7235139967076857,-0.5989547095577862,0.09676794242468942,0.28273567244298925
4930578G10Rik,0.9978762105066153,-inf,0.16207376152677877,0.946470688665352
4930579G24Rik,0.09412027181905995,0.255256808622246,0.08583354636907094,0.19207405033856867
4930590J08Rik,0.21400444186033368,0.30481702200646144,0.016762556504144883,1.0437155248106569
4931406B18Rik,0.6536594555020698,0.34602942631332084,0.08261515003295034,1.9291854903675232
4931406C07Rik,0.751316412645726,-0.5266791169795759,0.9364662402181572,-0.7763456083300455
4931414P19Rik,0.46936743293260486,0.05443134870589879,0.2195345759290683,-0.37373404481584455
4931422A03Rik,0.7976746711643119,0.28734422242237245,0.6439171404164818,0.44214723757236674
4931428L18Rik,0.6009839114704952,0.2976150949234147,0.2910292400272793,-0.6249367668777135
4931429L15Rik,0.0297030164404565,1.3457084012973464,0.048847032028866644,1.2270227523646289
4931440P22Rik,0.18189247711142628,0.2632463390701666,0.35278623470327053,0.13204768140776227
4932414N04Rik,0.8666346423973201,-0.1919699231099168,0.7916167022974872,-0.23200305069419186
4932438H23Rik,0.23058922941118434,0.1539102627342622,0.18036781625173254,0.13601057594959265
4933402D24Rik,0.4122935398044417,0.033284208571299434,0.018501311629832134,1.4944951569535483
4933405L10Rik,0.8001886740515306,inf,0.8395340036599308,inf
4933407L21Rik,0.5913624905746533,-0.16958458788852726,0.09027262145407476,2.752258651258927
4933409K07Rik,0.37127757618637025,0.01056412768601779,0.032871996980980145,2.155349604761692
4933411K16Rik,0.7152919417142973,0.3152593035289226,0.5418212036950831,0.26002676734432634
4933412A08Rik,0.9301758035650998,0.18767554657155475,0.8108897937184263,-inf
4933424G06Rik,0.5135165722425756,0.07238122804354911,0.384612518980493,1.3342255019296052
4933427D14Rik,0.6915402206081629,0.0711979845667675,0.26253537998588106,-0.8499907626856537
4933428G20Rik,0.12438791774266846,0.673025633715923,0.012243835462177452,2.317064022767553
4933430I17Rik,0.5185118673997922,-0.026266503377094536,0.3482271863157599,-1.3413481732011052
4933434E20Rik,0.16893219115041988,0.11677649096817498,0.11420430096598881,0.3029559056880011
5031439G07Rik,0.41594470628833147,0.16294862122217876,0.014331712350370115,1.2404450065590529
5033404E19Rik,0.8619312503820741,-0.28909354584390456,0.17194551558927607,-4.454532948030722
5033423K11Rik,0.7740795491641995,0.6456773785032428,0.03216869030713634,-inf
5430403G16Rik,0.2978420480697174,-0.40309358581041965,0.04191378381957791,-0.3294904583924608
5430437J10Rik,0.8787870687274488,0.7955931933156712,0.3519073288693255,0.15324429887751592
5530401A14Rik,0.40477378771478123,-1.1455887524095214,0.20108377558837848,-0.02267904434513177
5730409E04Rik,0.37396887425515746,-0.10454742845985728,0.01992565782323977,1.621241079750424
5730455P16Rik,0.5132499085512496,0.18947948129409742,0.015733516228626867,0.9252101261172957
5730480H06Rik,0.632620547773977,-0.18804024052456308,0.23514696822633768,-0.5504805887756531
5730507C01Rik,0.6436542318982634,0.053514586757947555,0.5419370775864023,-0.8064687860654169
5730522E02Rik,0.8085893031917194,0.673806207828793,0.8018205782532463,0.18552294861942778
5830417I10Rik,0.630713683097513,0.12102359506758094,0.5544368329464997,0.44741073718481483
6030458C11Rik,0.06246449763699484,0.2129996611096974,0.19164333201761163,0.19756788423241417
6030468B19Rik,0.5241288571905008,-1.0766950532032713,0.4243441734630995,-inf
6330403K07Rik,0.519108978236298,-0.4125045378245055,0.022126882487216417,1.7268420597820602
6330409D20Rik,0.5720921122801086,0.41476367464621744,0.5643263485287934,0.27090988833365715
6330549D23Rik,0.01619163084546496,0.5424278980918655,0.0005118317383467423,0.8203771679321046
6430548M08Rik,0.08849359796737645,0.18310509447794704,0.16255590534418385,0.04625581894036337
6430550D23Rik,0.7864212468767556,-0.4529131746271155,0.1982765209259638,-1.3722903457359097
6430571L13Rik,0.5398010661257506,0.3524510330175044,0.1039051796746338,0.6668119067555
6720489N17Rik,0.7601942265087863,0.3524802765802469,0.43529345801283503,0.45293586383107737
6820408C15Rik,0.7688230614381102,0.6004194945228619,0.04874247401469175,1.3431031543942578
6820431F20Rik,0.7694189310940633,0.0958379511076867,0.6014916078359327,0.39561168189949397
7530416G11Rik,0.8961489857545085,-inf,0.48269271564479377,0.04618526070786119
7530428D23Rik,0.29180010303212606,-1.7140876559837934,0.03697906805331235,-5.183751894305672
8030462N17Rik,0.178741521508113,0.15544779285804866,0.06815492640994665,0.380778122991664
9030025P20Rik,0.7600212559639321,0.03955778514468176,0.11244887860226012,0.43370130082545155
9030619P08Rik,0.4989901694737048,-0.8912478248420477,0.1536536691328102,-2.4824365386128475
9030624G23Rik,0.6262983283092586,0.1539249518966294,0.4866922961378287,-0.022470763615661977
9130008F23Rik,0.0649399052730274,0.55958607873249,0.8018401809041932,-0.4935972591774759
9130019O22Rik,0.1949466212568808,-0.1564919447300362,0.4375262154994659,-0.13346045841816953
9130023H24Rik,0.5047796324601088,0.07724203502481872,0.612221399997954,-0.14722227136762195
9130230L23Rik,0.3393215671777951,0.11146213439958076,0.3659174396997219,-0.0719814954928954
9130401M01Rik,0.3469111013805015,-0.030591147460689944,0.028937522641770325,0.8290092405870747
9330102E08Rik,0.3422769506207834,0.763326568786005,0.03352647203811206,1.3220846348106348
9330159F19Rik,0.420365093305501,-0.20130951326564892,0.01547458635531804,1.5499859094295185
9330182O14Rik,0.7277702993916964,,0.1367530295904301,inf
9430015G10Rik,0.49066961927080344,-0.35502314649746886,0.15795183011755096,-0.25704480776857797
9430025C20Rik,0.45431647950031595,0.28757762659586333,0.5123269159175279,0.25375716280176064
9430038I01Rik,0.2062114900862635,-0.2735244509611964,0.06880391332737022,-1.2352889418558135
9530050K03Rik,0.9739114337421916,1.1795459627968234,0.7480521260630335,1.189007646235619
9530053A07Rik,0.15160738060906478,-0.640982838209311,0.00324933973435778,-1.9732646104925704
9530068E07Rik,0.0647359305804405,0.4454793552837487,0.009764542089637946,1.2325446210926385
9530077C05Rik,0.47503545778779954,0.6766735474364444,0.0731415396197798,1.5027152484122204
9830107B12Rik,0.9498285796345161,1.100720378722214,0.7538049903106516,0.9500829445660134
9930012K11Rik,0.23325108518209936,-1.2209076479910075,0.2573133656888014,-1.2327608516564956
9930021J03Rik,0.0015470910108024475,-0.6522100338550422,0.13948386080038605,-0.5481040643258008
9930104L06Rik,0.14009300912985484,0.23486696141906807,0.030845784564952218,0.6551583836970947
9930111J21Rik1,0.1516242646501627,0.9555614782014948,0.7478050322818566,-0.0485961085696743
9930111J21Rik2,0.8506760782831639,0.12747876822894008,0.33800803995933704,-0.3739556992897471
A030005L19Rik,0.1476204788462452,-0.7913985951566725,0.3737566975703812,-0.7908255493321766
A130006I12Rik,0.41919102536770736,-0.31436527914642665,0.706933129734777,-0.759971830532032
A130010J15Rik,0.9587387161222052,-0.139193527022075,0.5834822490153706,0.07777429403160332
A1cf,0.7265309298753071,-0.24755689603100064,0.36816844760296785,-1.6562649336381656
A2m,0.4791632555494576,-0.16880884550158265,0.42006616749961556,1.858271623404897
A2ml1,0.19359902152551944,-0.8810940852247553,0.08578776545162753,-1.0625075582221013
A3galt2,0.1967736930087821,1.3732839420541647,0.5612029193606834,-0.6644961925172487
A430005L14Rik,0.18095065562213733,0.19757909985173489,0.6078703157136608,0.054202067224350094
A430033K04Rik,0.5447921176602577,-0.15853917046160015,0.8771540006317855,-0.2624575391937312
A4galt,0.013355111978786012,0.6327665542653553,0.11265311980116346,0.6095755828988081
A4gnt,0.9650072113256429,-0.9436824571228907,0.7713805043740266,-0.4858074446125638
A530016L24Rik,0.34385838463812346,-1.5932175165585336,0.11533303418150034,1.1457392789919767
A530032D15Rik,0.5873121598529217,-1.4575032711011768,0.449254719953913,-1.1197170870500626
A530064D06Rik,0.45819202113722024,-0.05923539643188483,0.8567188443533459,-0.2866121421163503
A630001G21Rik,0.4358751818301504,-0.24245754132925335,0.2376272295131208,-1.521085898898794
A630010A05Rik,0.876440494896789,-0.16270876913356463,0.7792896153702806,-0.3308332039806611
A630023A22Rik,0.5069956850377496,0.8658210477782409,0.1677576976790875,2.8062838164782526
A630073D07Rik,0.7067702463266394,0.7048166909656333,0.2733863361780103,0.577443036717269
A630089N07Rik,0.3699309374470624,-0.18993702371027932,0.018594774247238197,-0.38169301785444104
A730046J19Rik,0.8809583389531657,-0.5351540008277167,0.09166869343488616,1.2467215966674174
A730049H05Rik,0.20831992299391502,0.9293252086423562,0.7149097444102189,-1.0407473110124654
A830005F24Rik,0.8909854418619763,-0.4503129699312805,0.7452693215521663,-0.20653552651941806
A830018L16Rik,0.4279620418964235,0.06294272330172575,0.004531727409843487,0.6331717361503474
A930003A15Rik,0.41655835563444343,-0.8456704076634198,0.2272414594915364,-1.0103214364682296
A930004D18Rik,0.6515433163239754,0.3545057275679632,0.22037082969205932,1.3212397227063517
A930007A09Rik,0.013519465201489058,0.7614605165213328,0.019784012054741496,1.0237081254212563
A930017M01Rik,0.6182044455816307,-0.015295113992611731,0.050232652831846435,1.3936366943441612
A930018P22Rik,0.20707728362194963,inf,0.0051147844072947785,inf
A930033H14Rik,0.5650748550636053,0.07895137708436578,0.09273613826432868,1.0765486724461066
A930035D04Rik,0.25795441387457535,1.0145771744306402,0.025978003966837835,1.5496950353903223
AA413626,0.12128385003041385,0.8947260587564226,0.4095237992152865,0.6559195193834538
AA414768,0.3978690089295793,-0.14090175948019915,0.0021920053037555805,1.3802002427701237
AA467197,0.7150245055974529,0.15747880704759826,0.11873910482915019,-1.3678489552132835
AA792892,0.11278727755921225,inf,0.04935746275251418,inf
AA986860,0.33410489261363674,-0.0870092116249197,0.3441656717662095,-0.2842636502434883
AB124611,0.6095251052111381,-0.34887013525433563,0.4788491935841187,-0.4283524806932883
AI182371,0.15092963235945972,-0.9494951369798902,0.11027747065381503,-0.7653575209912913
AI429214,0.17769714972409792,0.2512586242125418,0.05805043721980799,0.6636556494059902
AI467606,0.38746116693210275,-0.5937565880959899,0.17135727996640138,-1.8127593295832665
AI593442,0.26038436656920394,0.7920104610066447,0.00496007546325328,3.089104568595783
AI597479,0.12568379831557774,0.3161256233035025,0.02688802704539813,0.9152615045395063
AI661453,0.33431635159540535,0.38014157811290683,0.18432605546835068,-0.30269165098036893
AI837181,0.2040637771834072,0.040660261429903005,0.14441923564197773,0.165600515169305
AI854703,0.3487115624558076,0.7636102947085026,0.18713358687296477,-3.4584698474155435
AI987944,0.4815991763768698,0.20561319719796972,0.20579584983583724,0.24693739483823557
AU018091,0.887228121524333,0.012642866214346894,0.07451526328306161,1.1139520827377873
AU021092,0.8774433728344747,0.2982881803063338,0.1839563026224941,1.0998328021938562
AU022252,0.869575413818857,-0.1350632725168162,0.8025968232687647,-0.39430068807705665
AU040320,0.39595123659818676,0.11259303881410405,0.41468058750295567,-0.3459335320578289
AU041133,0.12305188318215599,-0.47323139828684246,0.6592682457076536,-0.58123579586155
AW146154,0.8960752410011301,-0.275747221794977,0.21193821897547524,-0.49892739677438525
AW209491,0.5578383854061602,0.11423538590094115,0.5371257707502244,0.24928136231532586
AW551984,0.2760665965291814,0.44011892196659336,0.03893001562472933,1.981486323751212
AW554918,0.5409078912063284,-0.32762711767935315,0.250114605869769,0.135354640137337
AY036118,0.473148408659293,-0.32232748403091854,0.17614709652359167,0.3684869511378588
AY074887,0.11043489199471813,-0.9790574285462225,0.2816323006542379,0.23924049602867198
Aaas,0.8731139243541128,-0.04166720748512402,0.03722396256383428,-0.5021000401844049
Aacs,0.05474459996782445,0.41073122602076345,0.3034803761620513,-0.554025231705665
Aadac,0.6551184072472414,-0.27708413900509277,0.18259628825609375,-1.6020238228625832
Aagab,0.032366939317307615,0.3772910104102585,0.5153417967606949,-0.06089820719172487
Aak1,0.4242476125133825,0.12820827506483726,0.06496724007422225,0.6294647169190641
Aamdc,0.4083556176973505,-0.4132978488045169,0.6271680910815822,-0.32821589915094657
Aamp,0.03357934303284099,0.33118430951302474,0.057584065608018396,0.29857900873998855
Aanat,0.3074018451018563,0.011525950940549355,0.634785349982104,1.684427825260563
Aar2,0.008504118763998146,0.27841338060407717,0.03077658295615093,0.205670411466736
Aard,0.728899364933143,-0.09288981033142264,0.5049867030824924,-0.45510074784011134
Aars,0.0007702981105879103,1.0072129126824667,0.0030126989233902157,1.4919130062940538
Aars2,0.21223529173788142,-0.16896186160456564,0.8422527700686451,-0.03491756943294795
Aarsd1,0.553287782959926,-0.09015037043514522,0.003121767113176416,0.2264964481519462
Aasdh,0.44427087999352455,0.22113711627496796,0.7757346313768754,0.08499725516215624
Aasdhppt,0.9328328976574914,-0.32834180020492754,0.2378194382840575,0.06232238741133731
Aass,0.4789038477071068,0.1824921750209901,0.027849471726659008,2.491925783833963
Aatf,0.43045837604765336,0.06906046030543739,0.8619724546335903,-0.1966053445138663
Aatk,0.23970571683589367,0.4032784548663405,0.027088142136202645,2.1906654099970044
Abat,0.2905776804340309,0.3143679752291071,0.14636941412927396,-1.185185010366314
Abca1,0.9280559331725984,0.29134692950143154,0.17626614020184983,1.256811561796222
